"","year","month","day","avg.precip"
"2319",1985,5,7,0.00218891394444001
"2320",1985,5,8,0.00194524103577757
"2321",1985,5,9,0.00216589365632106
"2322",1985,5,10,0.00295755567895624
"2323",1985,5,11,0.00362665884660714
"2324",1985,5,12,0.00421285068432053
"2325",1985,5,13,0.00478452614102608
"2326",1985,5,14,0.00412829977634189
"2327",1985,5,15,0.00290901986779747
"2328",1985,5,16,0.00282961280791314
"2329",1985,5,17,0.00369731732149482
"2330",1985,5,18,0.00367798554154979
"2331",1985,5,19,0.00254032355852616
"2332",1985,5,20,0.00251970891550784
"2333",1985,5,21,0.00309355123848706
"2334",1985,5,22,0.00288021472238359
"2335",1985,5,23,0.00267694426816462
"2336",1985,5,24,0.0024240395061044
"2337",1985,5,25,0.00285266149557117
"2338",1985,5,26,0.00310267060449272
"2339",1985,5,27,0.00289678299874613
"2340",1985,5,28,0.00325650899183182
"2341",1985,5,29,0.00364750198774285
"2342",1985,5,30,0.0038159568640557
"2343",1985,5,31,0.00369936226706802
"2344",1985,6,1,0.00357077963131688
"2345",1985,6,2,0.00390835096002062
"2346",1985,6,3,0.00293821010179135
"2347",1985,6,4,0.00329002304064049
"2348",1985,6,5,0.0032367216525497
"2349",1985,6,6,0.00396406231618626
"2350",1985,6,7,0.00453498845189919
"2351",1985,6,8,0.00308378552506258
"2352",1985,6,9,0.00350826384547429
"2353",1985,6,10,0.00338200332644658
"2354",1985,6,11,0.00391128499047223
"2355",1985,6,12,0.00357257754374773
"2356",1985,6,13,0.00364085905827009
"2357",1985,6,14,0.00351857259705826
"2358",1985,6,15,0.00359281259742412
"2359",1985,6,16,0.00363750175296605
"2360",1985,6,17,0.00446605495699159
"2361",1985,6,18,0.00337785532895899
"2362",1985,6,19,0.00335611396984303
"2363",1985,6,20,0.00284601549307505
"2364",1985,6,21,0.00305926045982829
"2365",1985,6,22,0.00421560558152723
"2366",1985,6,23,0.00394285386189436
"2367",1985,6,24,0.0036047106465468
"2368",1985,6,25,0.00409263752591916
"2369",1985,6,26,0.00457386701698705
"2370",1985,6,27,0.00398988819820977
"2371",1985,6,28,0.00418758338023891
"2372",1985,6,29,0.00384649037496074
"2373",1985,6,30,0.00331378879619169
"2374",1985,7,1,0.00278920596772498
"2375",1985,7,2,0.00278299503546931
"2376",1985,7,3,0.00328023552949175
"2377",1985,7,4,0.00383957833215431
"2378",1985,7,5,0.00366523766637722
"2379",1985,7,6,0.00369076739191572
"2380",1985,7,7,0.00370908543030858
"2381",1985,7,8,0.00363679716411309
"2382",1985,7,9,0.00300072905617756
"2383",1985,7,10,0.00372638606872314
"2384",1985,7,11,0.00366897879666461
"2385",1985,7,12,0.00344524058230194
"2386",1985,7,13,0.00348031059890003
"2387",1985,7,14,0.00418529029075916
"2388",1985,7,15,0.00408553132589483
"2389",1985,7,16,0.00428987315177044
"2390",1985,7,17,0.00426635134405706
"2391",1985,7,18,0.00469216111051294
"2392",1985,7,19,0.00488527752322592
"2393",1985,7,20,0.00412639247683378
"2394",1985,7,21,0.00374305865594319
"2395",1985,7,22,0.004455094653499
"2396",1985,7,23,0.00488984277778929
"2397",1985,7,24,0.00544462332522476
"2398",1985,7,25,0.0050590017476143
"2399",1985,7,26,0.00505571058327025
"2400",1985,7,27,0.00499312691799887
"2401",1985,7,28,0.00409556974421491
"2402",1985,7,29,0.00435011309909297
"2403",1985,7,30,0.00484707636601759
"2404",1985,7,31,0.00415620447269508
"2405",1985,8,1,0.00433317733444137
"2406",1985,8,2,0.00442412899800273
"2407",1985,8,3,0.00418885071717557
"2408",1985,8,4,0.00419646774183263
"2409",1985,8,5,0.0038045642385771
"2410",1985,8,6,0.0038517860347753
"2411",1985,8,7,0.00434541208294285
"2412",1985,8,8,0.0047115292495642
"2413",1985,8,9,0.0042433738380998
"2414",1985,8,10,0.00451671413995407
"2415",1985,8,11,0.00398141830177097
"2416",1985,8,12,0.00404622342724067
"2417",1985,8,13,0.0052585311970868
"2418",1985,8,14,0.00371677812475425
"2419",1985,8,15,0.00401647237740157
"2420",1985,8,16,0.00405217968336828
"2421",1985,8,17,0.00408033960304417
"2422",1985,8,18,0.00402180310406964
"2423",1985,8,19,0.00374574731939878
"2424",1985,8,20,0.00412332992250229
"2425",1985,8,21,0.00437617063686088
"2426",1985,8,22,0.00453382221770374
"2427",1985,8,23,0.00429588424471708
"2428",1985,8,24,0.00408724644545452
"2429",1985,8,25,0.00430653474051437
"2430",1985,8,26,0.0036636009321108
"2431",1985,8,27,0.00371175436200676
"2432",1985,8,28,0.00396081203178608
"2433",1985,8,29,0.0043699688063218
"2434",1985,8,30,0.00392412127647208
"2435",1985,8,31,0.00496331037673758
"2436",1985,9,1,0.00500088081227772
"2437",1985,9,2,0.003422975338204
"2438",1985,9,3,0.00397102142592053
"2439",1985,9,4,0.00433992524614264
"2440",1985,9,5,0.00478081857655948
"2441",1985,9,6,0.00477070622282587
"2442",1985,9,7,0.00402095861487336
"2443",1985,9,8,0.00378941878021418
"2444",1985,9,9,0.00389768220893629
"2445",1985,9,10,0.00351225541624831
"2446",1985,9,11,0.00398997221510489
"2447",1985,9,12,0.0057013122235244
"2448",1985,9,13,0.00589939199469902
"2449",1985,9,14,0.00490360300947022
"2450",1985,9,15,0.00437164899957922
"2451",1985,9,16,0.004844609134909
"2452",1985,9,17,0.00472073090491277
"2453",1985,9,18,0.00365395892288659
"2454",1985,9,19,0.00463380805684097
"2455",1985,9,20,0.00640468593864214
"2456",1985,9,21,0.00469658623411979
"2457",1985,9,22,0.0032509408727452
"2458",1985,9,23,0.00444508557354574
"2459",1985,9,24,0.005683891082203
"2460",1985,9,25,0.00446443823558507
"2461",1985,9,26,0.00432331148985323
"2462",1985,9,27,0.00464361578280673
"2463",1985,9,28,0.00437615952103129
"2464",1985,9,29,0.00458625613442271
"2465",1985,9,30,0.00422186032619887
"2466",1985,10,1,0.00438467086507724
"2467",1985,10,2,0.00385687817365695
"2468",1985,10,3,0.0036663548550108
"2469",1985,10,4,0.00396922348073987
"2470",1985,10,5,0.00411806487283864
"2471",1985,10,6,0.00540329018682787
"2472",1985,10,7,0.00468145342536898
"2473",1985,10,8,0.00495840064608134
"2474",1985,10,9,0.0052769550023389
"2475",1985,10,10,0.00491677395207978
"2476",1985,10,11,0.00405008035810876
"2477",1985,10,12,0.00338737675340184
"2478",1985,10,13,0.00363768770362868
"2479",1985,10,14,0.00350240722516954
"2480",1985,10,15,0.00424543446946493
"2481",1985,10,16,0.00526129111865938
"2482",1985,10,17,0.00439376006851266
"2483",1985,10,18,0.00412572528143505
"2484",1985,10,19,0.00484551645187668
"2485",1985,10,20,0.00473309858487203
"2486",1985,10,21,0.00485810255665919
"2487",1985,10,22,0.00470138128314699
"2488",1985,10,23,0.00445948942622422
"2489",1985,10,24,0.00467885833629322
"2490",1985,10,25,0.00554393253974862
"2491",1985,10,26,0.00539462550273745
"2492",1985,10,27,0.00531581710655611
"2493",1985,10,28,0.00501501760257906
"2494",1985,10,29,0.00485281301014153
"2495",1985,10,30,0.00496838355894054
"2496",1985,10,31,0.0044616111878292
"2497",1985,11,1,0.00526531252177644
"2498",1985,11,2,0.0053463330894927
"2499",1985,11,3,0.0039647914087161
"2500",1985,11,4,0.00414145825492157
"2501",1985,11,5,0.00472242882400205
"2502",1985,11,6,0.00385229407431005
"2503",1985,11,7,0.0033145876403475
"2504",1985,11,8,0.00253415144024751
"2505",1985,11,9,0.00283959515037991
"2506",1985,11,10,0.00328633827276719
"2507",1985,11,11,0.00323898805366768
"2508",1985,11,12,0.00333181819145059
"2509",1985,11,13,0.00340327939816884
"2510",1985,11,14,0.00357156823570038
"2511",1985,11,15,0.0045584020569866
"2512",1985,11,16,0.0039557614278444
"2513",1985,11,17,0.00399936040242513
"2514",1985,11,18,0.00357615440920159
"2515",1985,11,19,0.0043289855518293
"2516",1985,11,20,0.00414785591564772
"2517",1985,11,21,0.0031524498411369
"2518",1985,11,22,0.00297976257654773
"2519",1985,11,23,0.00333081778316271
"2520",1985,11,24,0.00242617718957283
"2521",1985,11,25,0.00260172854467626
"2522",1985,11,26,0.00261590637457676
"2523",1985,11,27,0.0031474558588786
"2524",1985,11,28,0.00328868006666501
"2525",1985,11,29,0.00299839935787431
"2526",1985,11,30,0.00313400500914553
"2527",1985,12,1,0.00484896101084821
"2528",1985,12,2,0.00656288343143987
"2529",1985,12,3,0.00489082400833731
"2530",1985,12,4,0.00283998231857251
"2531",1985,12,5,0.00279410125025899
"2532",1985,12,6,0.00362309572242555
"2533",1985,12,7,0.00382371629168699
"2534",1985,12,8,0.00165213438453692
"2535",1985,12,9,0.0012990826079042
"2536",1985,12,10,0.00161108949900547
"2537",1985,12,11,0.00255058893299365
"2538",1985,12,12,0.00265522943366142
"2539",1985,12,13,0.00261065474141648
"2540",1985,12,14,0.00325835271578132
"2541",1985,12,15,0.00244878898118878
"2542",1985,12,16,0.0011682513487208
"2543",1985,12,17,0.00155578507008133
"2544",1985,12,18,0.00206511853324188
"2545",1985,12,19,0.00203034912164395
"2546",1985,12,20,0.00174676206085708
"2547",1985,12,21,0.00245367286951987
"2548",1985,12,22,0.0024607706391986
"2549",1985,12,23,0.00171208779835876
"2550",1985,12,24,0.00252880022857652
"2551",1985,12,25,0.00306984991544769
"2552",1985,12,26,0.00355471522980557
"2553",1985,12,27,0.00146328878926707
"2554",1985,12,28,0.00178737657574507
"2555",1985,12,29,0.00226990820996927
"2556",1985,12,30,0.00281549786036704
"2557",1985,12,31,0.00287533910610737
"2558",1986,1,1,0.00385616886200922
"2559",1986,1,2,0.00340567430952093
"2560",1986,1,3,0.00284573649885235
"2561",1986,1,4,0.00384262230506528
"2562",1986,1,5,0.0040575534487382
"2563",1986,1,6,0.00413943369746645
"2564",1986,1,7,0.00300972246643388
"2565",1986,1,8,0.00364445878581686
"2566",1986,1,9,0.00363508177300294
"2567",1986,1,10,0.00414452527687226
"2568",1986,1,11,0.00370054699671574
"2569",1986,1,12,0.00393912318288843
"2570",1986,1,13,0.00261114258523826
"2571",1986,1,14,0.00291362000909044
"2572",1986,1,15,0.00229850089102438
"2573",1986,1,16,0.00254389810420218
"2574",1986,1,17,0.00283890986890147
"2575",1986,1,18,0.00406461494254979
"2576",1986,1,19,0.00428394785512498
"2577",1986,1,20,0.00448761957359838
"2578",1986,1,21,0.00386547571791834
"2579",1986,1,22,0.00306330788948815
"2580",1986,1,23,0.00260820901601306
"2581",1986,1,24,0.00231142299242945
"2582",1986,1,25,0.00312315355372298
"2583",1986,1,26,0.00399145992684277
"2584",1986,1,27,0.0051666706677649
"2585",1986,1,28,0.00518478063846027
"2586",1986,1,29,0.0037532321371875
"2587",1986,1,30,0.00397190839707196
"2588",1986,1,31,0.00391493111357584
"2589",1986,2,1,0.00291126355965496
"2590",1986,2,2,0.00318439272351754
"2591",1986,2,3,0.00329022198478817
"2592",1986,2,4,0.00332035252435522
"2593",1986,2,5,0.00355832236153739
"2594",1986,2,6,0.00233704785069267
"2595",1986,2,7,0.00241887100559451
"2596",1986,2,8,0.00190076169458938
"2597",1986,2,9,0.00186321006698923
"2598",1986,2,10,0.00178004968024435
"2599",1986,2,11,0.00298458458958091
"2600",1986,2,12,0.00274893969515741
"2601",1986,2,13,0.00369001452029843
"2602",1986,2,14,0.00471235266426107
"2603",1986,2,15,0.00458314812063298
"2604",1986,2,16,0.00430470094248489
"2605",1986,2,17,0.00339073775397552
"2606",1986,2,18,0.00440023264851107
"2607",1986,2,19,0.00471602700814441
"2608",1986,2,20,0.00362538601725529
"2609",1986,2,21,0.00293583296266668
"2610",1986,2,22,0.00293463865370104
"2611",1986,2,23,0.0034519480234319
"2612",1986,2,24,0.00313253710831041
"2613",1986,2,25,0.00314721558993553
"2614",1986,2,26,0.00339485413425571
"2615",1986,2,27,0.00218376416863103
"2616",1986,2,28,0.00244147122288362
"2617",1986,3,1,0.00236565378177297
"2618",1986,3,2,0.00328516558958934
"2619",1986,3,3,0.00212681969771018
"2620",1986,3,4,0.00159198801978167
"2621",1986,3,5,0.00239625408044665
"2622",1986,3,6,0.00282880461368805
"2623",1986,3,7,0.00378750474516289
"2624",1986,3,8,0.00437386839653983
"2625",1986,3,9,0.00327999909091127
"2626",1986,3,10,0.00372184759804181
"2627",1986,3,11,0.00403477024737295
"2628",1986,3,12,0.00400525666636862
"2629",1986,3,13,0.00406918223305936
"2630",1986,3,14,0.00420566014945507
"2631",1986,3,15,0.00405616245399683
"2632",1986,3,16,0.00336294871901636
"2633",1986,3,17,0.00268811254383443
"2634",1986,3,18,0.00281118250046021
"2635",1986,3,19,0.00356680420073834
"2636",1986,3,20,0.00316423825619422
"2637",1986,3,21,0.00236551954578131
"2638",1986,3,22,0.00207764673909862
"2639",1986,3,23,0.00272973493396581
"2640",1986,3,24,0.00227880411586919
"2641",1986,3,25,0.00190455849954497
"2642",1986,3,26,0.00278559699518122
"2643",1986,3,27,0.00308467833386673
"2644",1986,3,28,0.00342165228429731
"2645",1986,3,29,0.00292584636818358
"2646",1986,3,30,0.0028994482338101
"2647",1986,3,31,0.00317203601201375
"2648",1986,4,1,0.00306891173861184
"2649",1986,4,2,0.00343750133127957
"2650",1986,4,3,0.0039253487937398
"2651",1986,4,4,0.00272667881360639
"2652",1986,4,5,0.00183451947766346
"2653",1986,4,6,0.00157093814550302
"2654",1986,4,7,0.00213370738557843
"2655",1986,4,8,0.00354965984166323
"2656",1986,4,9,0.00305781284749726
"2657",1986,4,10,0.00400274617822616
"2658",1986,4,11,0.00332539539252009
"2659",1986,4,12,0.00279245090708409
"2660",1986,4,13,0.00302674903810679
"2661",1986,4,14,0.00399712742248298
"2662",1986,4,15,0.00339653029928714
"2663",1986,4,16,0.00275889841682745
"2664",1986,4,17,0.00249913313286208
"2665",1986,4,18,0.00304222688379087
"2666",1986,4,19,0.00426429747006832
"2667",1986,4,20,0.00376557520839758
"2668",1986,4,21,0.00233999562651028
"2669",1986,4,22,0.0022869936521455
"2670",1986,4,23,0.00252504401154571
"2671",1986,4,24,0.00332234692606297
"2672",1986,4,25,0.00321393640705081
"2673",1986,4,26,0.00355293732477632
"2674",1986,4,27,0.00394479917300926
"2675",1986,4,28,0.00419062937135662
"2676",1986,4,29,0.00334907688282348
"2677",1986,4,30,0.00321499336060587
"2678",1986,5,1,0.0030497751447744
"2679",1986,5,2,0.00272675155501663
"2680",1986,5,3,0.00213350162947134
"2681",1986,5,4,0.00218409467693214
"2682",1986,5,5,0.00276928084592024
"2683",1986,5,6,0.00290138767725164
"2684",1986,5,7,0.00251177410175512
"2685",1986,5,8,0.00276212994104777
"2686",1986,5,9,0.00337684865454178
"2687",1986,5,10,0.00369175890726703
"2688",1986,5,11,0.00346742331053748
"2689",1986,5,12,0.00326426291886048
"2690",1986,5,13,0.00319116962698353
"2691",1986,5,14,0.00352050627244043
"2692",1986,5,15,0.00329368909745863
"2693",1986,5,16,0.00314325834777984
"2694",1986,5,17,0.00377529806187956
"2695",1986,5,18,0.0034433536108706
"2696",1986,5,19,0.00334567770825856
"2697",1986,5,20,0.00353376943440664
"2698",1986,5,21,0.00325378990380755
"2699",1986,5,22,0.0031920395163826
"2700",1986,5,23,0.00351754318881821
"2701",1986,5,24,0.00363769008344783
"2702",1986,5,25,0.00428872953677352
"2703",1986,5,26,0.00401133625689662
"2704",1986,5,27,0.00359424801591115
"2705",1986,5,28,0.00359562524208874
"2706",1986,5,29,0.00372610942156979
"2707",1986,5,30,0.00358110430749345
"2708",1986,5,31,0.00385074050271467
"2709",1986,6,1,0.00406646858559642
"2710",1986,6,2,0.00466304882105454
"2711",1986,6,3,0.00471106141996689
"2712",1986,6,4,0.00471979217405939
"2713",1986,6,5,0.00452515506100305
"2714",1986,6,6,0.00421709395781323
"2715",1986,6,7,0.00449736992463524
"2716",1986,6,8,0.00508354516365589
"2717",1986,6,9,0.00524326974573808
"2718",1986,6,10,0.00465942538128449
"2719",1986,6,11,0.00403614188015679
"2720",1986,6,12,0.00333953456400515
"2721",1986,6,13,0.00319194220852503
"2722",1986,6,14,0.00336209245762982
"2723",1986,6,15,0.00376192644893468
"2724",1986,6,16,0.00364477446664384
"2725",1986,6,17,0.00446279790020469
"2726",1986,6,18,0.00362270318872326
"2727",1986,6,19,0.00329143742692995
"2728",1986,6,20,0.00315554494604523
"2729",1986,6,21,0.00396373093182787
"2730",1986,6,22,0.00437550264045651
"2731",1986,6,23,0.00431130630247322
"2732",1986,6,24,0.0039572662295221
"2733",1986,6,25,0.00404056940541599
"2734",1986,6,26,0.00350181253783869
"2735",1986,6,27,0.00335400529997253
"2736",1986,6,28,0.0036639979607238
"2737",1986,6,29,0.00400045388292917
"2738",1986,6,30,0.00450937813318474
"2739",1986,7,1,0.00400715902338534
"2740",1986,7,2,0.00414555553797182
"2741",1986,7,3,0.00442428123274129
"2742",1986,7,4,0.00414159433718348
"2743",1986,7,5,0.00400478931710179
"2744",1986,7,6,0.00446025712395107
"2745",1986,7,7,0.00358526634373071
"2746",1986,7,8,0.0029804544925908
"2747",1986,7,9,0.00352409692419754
"2748",1986,7,10,0.00430184290386163
"2749",1986,7,11,0.00398518751228685
"2750",1986,7,12,0.00388757857483822
"2751",1986,7,13,0.0038210266484664
"2752",1986,7,14,0.00315663374059803
"2753",1986,7,15,0.00319923202033008
"2754",1986,7,16,0.00353043986545814
"2755",1986,7,17,0.00445646631357434
"2756",1986,7,18,0.00490410781496174
"2757",1986,7,19,0.00372536376991988
"2758",1986,7,20,0.00367156946451673
"2759",1986,7,21,0.00366152410323803
"2760",1986,7,22,0.00304278240099058
"2761",1986,7,23,0.00323058073118929
"2762",1986,7,24,0.00398783094007454
"2763",1986,7,25,0.00422738109861975
"2764",1986,7,26,0.00412168090978822
"2765",1986,7,27,0.00413993697463374
"2766",1986,7,28,0.00407505083160523
"2767",1986,7,29,0.00429299422454485
"2768",1986,7,30,0.004067815526392
"2769",1986,7,31,0.00376577824627087
"2770",1986,8,1,0.003502622931759
"2771",1986,8,2,0.00338926459543216
"2772",1986,8,3,0.00313269914342807
"2773",1986,8,4,0.00364331258085621
"2774",1986,8,5,0.00355496754248937
"2775",1986,8,6,0.00345228981131162
"2776",1986,8,7,0.00368949398671314
"2777",1986,8,8,0.00404596482932349
"2778",1986,8,9,0.00406163088404215
"2779",1986,8,10,0.00413688208375658
"2780",1986,8,11,0.00431216721569662
"2781",1986,8,12,0.00415886881532687
"2782",1986,8,13,0.00423054465334931
"2783",1986,8,14,0.00457349555778416
"2784",1986,8,15,0.00447358654286617
"2785",1986,8,16,0.00388701474737553
"2786",1986,8,17,0.00348501492550958
"2787",1986,8,18,0.00355571727967743
"2788",1986,8,19,0.00351393192515268
"2789",1986,8,20,0.00339139341189093
"2790",1986,8,21,0.00345118944516112
"2791",1986,8,22,0.00390258892933964
"2792",1986,8,23,0.00438052891538693
"2793",1986,8,24,0.00466841853090695
"2794",1986,8,25,0.004525220566071
"2795",1986,8,26,0.00405478259691825
"2796",1986,8,27,0.0049909073873099
"2797",1986,8,28,0.00498707481956744
"2798",1986,8,29,0.00490018625235383
"2799",1986,8,30,0.00451417589089373
"2800",1986,8,31,0.00394945667012707
"2801",1986,9,1,0.00502026803627774
"2802",1986,9,2,0.00473711829864498
"2803",1986,9,3,0.00431030413934163
"2804",1986,9,4,0.00500735753922017
"2805",1986,9,5,0.0052074893094572
"2806",1986,9,6,0.00378456596326042
"2807",1986,9,7,0.00350252159021713
"2808",1986,9,8,0.00385677691126044
"2809",1986,9,9,0.00345706115493844
"2810",1986,9,10,0.00392631527322989
"2811",1986,9,11,0.0049653403706603
"2812",1986,9,12,0.00525985887690342
"2813",1986,9,13,0.00453766161650965
"2814",1986,9,14,0.00343867028916712
"2815",1986,9,15,0.00372192229215915
"2816",1986,9,16,0.00355794983250754
"2817",1986,9,17,0.00422998084635525
"2818",1986,9,18,0.00351807466629661
"2819",1986,9,19,0.00362611253346716
"2820",1986,9,20,0.00308428781427743
"2821",1986,9,21,0.00390178797282142
"2822",1986,9,22,0.00443166859529831
"2823",1986,9,23,0.00583684285863852
"2824",1986,9,24,0.0058845820526282
"2825",1986,9,25,0.00607226182989803
"2826",1986,9,26,0.0049832357578116
"2827",1986,9,27,0.00472120507569103
"2828",1986,9,28,0.00397463916313081
"2829",1986,9,29,0.00467105364024421
"2830",1986,9,30,0.0049842037833654
"2831",1986,10,1,0.00462311155575536
"2832",1986,10,2,0.00431000296667819
"2833",1986,10,3,0.00497873285887661
"2834",1986,10,4,0.00435241982886643
"2835",1986,10,5,0.00411545978279123
"2836",1986,10,6,0.00329184541444639
"2837",1986,10,7,0.00278314940713264
"2838",1986,10,8,0.0028731349159728
"2839",1986,10,9,0.0032204864799103
"2840",1986,10,10,0.00397691136232881
"2841",1986,10,11,0.0046247696388008
"2842",1986,10,12,0.00495635243235054
"2843",1986,10,13,0.00398655295945131
"2844",1986,10,14,0.00336440831368223
"2845",1986,10,15,0.00446101799061447
"2846",1986,10,16,0.0034285772168811
"2847",1986,10,17,0.00368766209226607
"2848",1986,10,18,0.00316564470884346
"2849",1986,10,19,0.00375112119257013
"2850",1986,10,20,0.00440646329342009
"2851",1986,10,21,0.00499089830060363
"2852",1986,10,22,0.00503863277862142
"2853",1986,10,23,0.0042233115259981
"2854",1986,10,24,0.00407114886566178
"2855",1986,10,25,0.00440827702810039
"2856",1986,10,26,0.00431156096495551
"2857",1986,10,27,0.00450827826237504
"2858",1986,10,28,0.00460490344890526
"2859",1986,10,29,0.00359769152961808
"2860",1986,10,30,0.0032812191848899
"2861",1986,10,31,0.00300207910684002
"2862",1986,11,1,0.00322142791398716
"2863",1986,11,2,0.00349544908428367
"2864",1986,11,3,0.00299638280774647
"2865",1986,11,4,0.00350635424256325
"2866",1986,11,5,0.00364058802088538
"2867",1986,11,6,0.00370236912216896
"2868",1986,11,7,0.0034645269150699
"2869",1986,11,8,0.00431617549160025
"2870",1986,11,9,0.00419414275404298
"2871",1986,11,10,0.00313526298919004
"2872",1986,11,11,0.00290809906882681
"2873",1986,11,12,0.00335007199110129
"2874",1986,11,13,0.00335028323007154
"2875",1986,11,14,0.00378644778887867
"2876",1986,11,15,0.00311854650904407
"2877",1986,11,16,0.00465200797078155
"2878",1986,11,17,0.00462224137160804
"2879",1986,11,18,0.00437726649718407
"2880",1986,11,19,0.00474725268753894
"2881",1986,11,20,0.00486469685403637
"2882",1986,11,21,0.00484628421373856
"2883",1986,11,22,0.00443342476264461
"2884",1986,11,23,0.0041087528069814
"2885",1986,11,24,0.00490991321866547
"2886",1986,11,25,0.00469153226922938
"2887",1986,11,26,0.00522283459075423
"2888",1986,11,27,0.004950341377612
"2889",1986,11,28,0.00389947031143602
"2890",1986,11,29,0.00322641963650892
"2891",1986,11,30,0.00349934590987233
"2892",1986,12,1,0.003518771659924
"2893",1986,12,2,0.00306534798263193
"2894",1986,12,3,0.00422603566840891
"2895",1986,12,4,0.00465802598621819
"2896",1986,12,5,0.00294743236768377
"2897",1986,12,6,0.00349970587525831
"2898",1986,12,7,0.00335787067210281
"2899",1986,12,8,0.00259313308002748
"2900",1986,12,9,0.00251815748629553
"2901",1986,12,10,0.00327734545200736
"2902",1986,12,11,0.00312726034240408
"2903",1986,12,12,0.00308780910877081
"2904",1986,12,13,0.00332823618154823
"2905",1986,12,14,0.00245649186628205
"2906",1986,12,15,0.00284666552757606
"2907",1986,12,16,0.00220687794516156
"2908",1986,12,17,0.00219420879096775
"2909",1986,12,18,0.00244184470575153
"2910",1986,12,19,0.00355835072832666
"2911",1986,12,20,0.00268206302172098
"2912",1986,12,21,0.00227657444911562
"2913",1986,12,22,0.00464691142159286
"2914",1986,12,23,0.00411496685319768
"2915",1986,12,24,0.00386301613116002
"2916",1986,12,25,0.00447055389183563
"2917",1986,12,26,0.00394627638024725
"2918",1986,12,27,0.0028712333940761
"2919",1986,12,28,0.00302856273730814
"2920",1986,12,29,0.00311083704942749
"2921",1986,12,30,0.00296910695131227
"2922",1986,12,31,0.00464265899862344
"2923",1987,1,1,0.0045964604359625
"2924",1987,1,2,0.00448824054537675
"2925",1987,1,3,0.0045111476965658
"2926",1987,1,4,0.00337484260345553
"2927",1987,1,5,0.00356612745467778
"2928",1987,1,6,0.00355747219161455
"2929",1987,1,7,0.00254622387662257
"2930",1987,1,8,0.00237653283572896
"2931",1987,1,9,0.00202871678949712
"2932",1987,1,10,0.00296766239426512
"2933",1987,1,11,0.00480997364545043
"2934",1987,1,12,0.0040063867966334
"2935",1987,1,13,0.00239644592334499
"2936",1987,1,14,0.00196147420249143
"2937",1987,1,15,0.00144189232653314
"2938",1987,1,16,0.00195104358888371
"2939",1987,1,17,0.00262180576339746
"2940",1987,1,18,0.00314302579823868
"2941",1987,1,19,0.00371555269528658
"2942",1987,1,20,0.0026485365771112
"2943",1987,1,21,0.0013792032969522
"2944",1987,1,22,0.00364333043632272
"2945",1987,1,23,0.00464226404280016
"2946",1987,1,24,0.00334200801757666
"2947",1987,1,25,0.00296239747287153
"2948",1987,1,26,0.00448185619198796
"2949",1987,1,27,0.00361516145996122
"2950",1987,1,28,0.0035448712648162
"2951",1987,1,29,0.00283984475847566
"2952",1987,1,30,0.00291479068907189
"2953",1987,1,31,0.00344601991303238
"2954",1987,2,1,0.00471332027361943
"2955",1987,2,2,0.00326374149966589
"2956",1987,2,3,0.00208420608288203
"2957",1987,2,4,0.00229537484573794
"2958",1987,2,5,0.00305977202542536
"2959",1987,2,6,0.00381958529544182
"2960",1987,2,7,0.00356181751076992
"2961",1987,2,8,0.00434044871765834
"2962",1987,2,9,0.0035612147710808
"2963",1987,2,10,0.00326593013910147
"2964",1987,2,11,0.00250453359751038
"2965",1987,2,12,0.00237787963324414
"2966",1987,2,13,0.00352597460696549
"2967",1987,2,14,0.00289804361242078
"2968",1987,2,15,0.0039797465525049
"2969",1987,2,16,0.00391729412525346
"2970",1987,2,17,0.00336254096893601
"2971",1987,2,18,0.00165496487648059
"2972",1987,2,19,0.00149157154800254
"2973",1987,2,20,0.00139392097736453
"2974",1987,2,21,0.00191069703562792
"2975",1987,2,22,0.00239441169241627
"2976",1987,2,23,0.00325112606470401
"2977",1987,2,24,0.00277885012465082
"2978",1987,2,25,0.00191033392762526
"2979",1987,2,26,0.00312339785635035
"2980",1987,2,27,0.00348837207252289
"2981",1987,2,28,0.00340409925405359
"2982",1987,3,1,0.0046114131917447
"2983",1987,3,2,0.00446415048761246
"2984",1987,3,3,0.00468023868188972
"2985",1987,3,4,0.00570145968907264
"2986",1987,3,5,0.00527315737727361
"2987",1987,3,6,0.00376266665592953
"2988",1987,3,7,0.00327231401898267
"2989",1987,3,8,0.00250272482851923
"2990",1987,3,9,0.00175079625823122
"2991",1987,3,10,0.00295895013562489
"2992",1987,3,11,0.0037775022260872
"2993",1987,3,12,0.00311822150816848
"2994",1987,3,13,0.00241687850474001
"2995",1987,3,14,0.0032014367194512
"2996",1987,3,15,0.00254159982933666
"2997",1987,3,16,0.00224374102312567
"2998",1987,3,17,0.00470553018398337
"2999",1987,3,18,0.0048140153520819
"3000",1987,3,19,0.00309874351671982
"3001",1987,3,20,0.00283545117566
"3002",1987,3,21,0.00277785554036989
"3003",1987,3,22,0.00220937736523457
"3004",1987,3,23,0.00368535095764385
"3005",1987,3,24,0.00400949540810707
"3006",1987,3,25,0.0024907519310822
"3007",1987,3,26,0.00191715203853317
"3008",1987,3,27,0.00205426070934687
"3009",1987,3,28,0.00278715237483873
"3010",1987,3,29,0.00273144999075504
"3011",1987,3,30,0.00364204832376578
"3012",1987,3,31,0.00443105910096195
"3013",1987,4,1,0.00336144066828511
"3014",1987,4,2,0.00212568602500818
"3015",1987,4,3,0.00209415590752175
"3016",1987,4,4,0.00271224790276625
"3017",1987,4,5,0.00285192463315014
