"","year","month","day","avg.min.temp"
"2710",1986,6,2,288.339871668554
"2711",1986,6,3,288.474586503584
"2712",1986,6,4,288.603996014158
"2713",1986,6,5,288.526968160217
"2714",1986,6,6,288.752266438802
"2715",1986,6,7,289.269921405499
"2716",1986,6,8,289.373739366916
"2717",1986,6,9,289.108852042733
"2718",1986,6,10,289.083957736396
"2719",1986,6,11,289.03374386742
"2720",1986,6,12,288.835315522693
"2721",1986,6,13,289.129293370509
"2722",1986,6,14,289.159669388432
"2723",1986,6,15,289.268628538921
"2724",1986,6,16,289.568703200791
"2725",1986,6,17,289.394016341325
"2726",1986,6,18,289.614330132453
"2727",1986,6,19,289.676169946692
"2728",1986,6,20,289.719131676531
"2729",1986,6,21,290.148787703182
"2730",1986,6,22,290.496421377999
"2731",1986,6,23,290.43683110052
"2732",1986,6,24,290.076698845385
"2733",1986,6,25,289.74201230898
"2734",1986,6,26,290.141162042303
"2735",1986,6,27,290.942035750504
"2736",1986,6,28,291.150335648645
"2737",1986,6,29,290.964618104369
"2738",1986,6,30,290.643876329359
"2739",1986,7,1,290.768810710977
"2740",1986,7,2,290.924606775975
"2741",1986,7,3,290.769636205876
"2742",1986,7,4,290.663422648112
"2743",1986,7,5,290.881094740424
"2744",1986,7,6,290.925598960569
"2745",1986,7,7,291.272952985938
"2746",1986,7,8,291.294578250424
"2747",1986,7,9,291.282346106449
"2748",1986,7,10,290.974547462324
"2749",1986,7,11,291.04840891632
"2750",1986,7,12,291.067809320806
"2751",1986,7,13,291.204373476357
"2752",1986,7,14,291.417088904748
"2753",1986,7,15,291.546618579683
"2754",1986,7,16,291.666369533888
"2755",1986,7,17,291.802842723581
"2756",1986,7,18,291.948094400818
"2757",1986,7,19,292.070819533352
"2758",1986,7,20,291.837167129237
"2759",1986,7,21,291.231337466956
"2760",1986,7,22,291.197192846724
"2761",1986,7,23,291.61561142359
"2762",1986,7,24,291.849387865451
"2763",1986,7,25,292.057815004006
"2764",1986,7,26,291.662173640772
"2765",1986,7,27,291.544718077943
"2766",1986,7,28,291.605180928995
"2767",1986,7,29,291.879575926393
"2768",1986,7,30,292.098966236604
"2769",1986,7,31,292.13888563219
"2770",1986,8,1,291.974685054122
"2771",1986,8,2,291.83694345104
"2772",1986,8,3,292.006665033473
"2773",1986,8,4,291.839859042325
"2774",1986,8,5,291.629547107962
"2775",1986,8,6,291.717496169094
"2776",1986,8,7,292.005881245931
"2777",1986,8,8,292.082420175853
"2778",1986,8,9,291.942682941143
"2779",1986,8,10,291.565080205337
"2780",1986,8,11,291.507393621088
"2781",1986,8,12,291.437020320683
"2782",1986,8,13,291.721509191492
"2783",1986,8,14,291.88542374831
"2784",1986,8,15,292.141147102104
"2785",1986,8,16,292.122561584026
"2786",1986,8,17,291.953392403292
"2787",1986,8,18,291.951914894188
"2788",1986,8,19,292.181763572833
"2789",1986,8,20,291.824468245174
"2790",1986,8,21,291.616646724044
"2791",1986,8,22,291.12557859316
"2792",1986,8,23,291.101387940571
"2793",1986,8,24,291.052584721492
"2794",1986,8,25,290.800170725169
"2795",1986,8,26,290.757082269131
"2796",1986,8,27,290.682162095514
"2797",1986,8,28,290.153311269013
"2798",1986,8,29,290.033178833902
"2799",1986,8,30,290.299855924613
"2800",1986,8,31,290.50570637909
"2801",1986,9,1,290.363156625377
"2802",1986,9,2,290.242653843247
"2803",1986,9,3,290.574654083811
"2804",1986,9,4,290.821318993202
"2805",1986,9,5,290.217488388788
"2806",1986,9,6,289.497832039075
"2807",1986,9,7,289.121785520896
"2808",1986,9,8,288.840725087596
"2809",1986,9,9,289.021344866071
"2810",1986,9,10,289.244347054618
"2811",1986,9,11,289.391647590386
"2812",1986,9,12,289.144855144347
"2813",1986,9,13,288.559929380312
"2814",1986,9,14,288.222978070717
"2815",1986,9,15,288.218915124691
"2816",1986,9,16,288.386405620645
"2817",1986,9,17,288.350895623846
"2818",1986,9,18,288.66043508341
"2819",1986,9,19,288.648926379305
"2820",1986,9,20,288.715758388645
"2821",1986,9,21,288.744877032046
"2822",1986,9,22,288.831415270012
"2823",1986,9,23,289.026034355862
"2824",1986,9,24,289.308786033099
"2825",1986,9,25,289.241982462118
"2826",1986,9,26,289.053674115191
"2827",1986,9,27,288.227567143143
"2828",1986,9,28,288.245393522493
"2829",1986,9,29,288.564955787519
"2830",1986,9,30,288.932919831328
"2831",1986,10,1,288.778369638073
"2832",1986,10,2,288.326693736765
"2833",1986,10,3,287.842432065412
"2834",1986,10,4,287.753227803995
"2835",1986,10,5,287.438869853596
"2836",1986,10,6,286.975203607021
"2837",1986,10,7,286.713700989664
"2838",1986,10,8,286.648764474051
"2839",1986,10,9,286.694013200138
"2840",1986,10,10,286.093494552221
"2841",1986,10,11,285.387860308637
"2842",1986,10,12,285.09997093564
"2843",1986,10,13,285.228382839999
"2844",1986,10,14,285.670002863957
"2845",1986,10,15,285.077750365987
"2846",1986,10,16,284.995138443608
"2847",1986,10,17,285.006050928696
"2848",1986,10,18,285.176687728267
"2849",1986,10,19,285.397309825185
"2850",1986,10,20,285.397657434932
"2851",1986,10,21,285.656251106681
"2852",1986,10,22,285.964215199677
"2853",1986,10,23,286.110592075669
"2854",1986,10,24,285.778073913798
"2855",1986,10,25,285.327492442149
"2856",1986,10,26,285.32208332439
"2857",1986,10,27,285.815907969492
"2858",1986,10,28,285.83507807805
"2859",1986,10,29,285.083519865043
"2860",1986,10,30,284.562657489707
"2861",1986,10,31,283.923428674495
"2862",1986,11,1,283.649561807262
"2863",1986,11,2,283.369773143726
"2864",1986,11,3,283.237993649773
"2865",1986,11,4,283.062902217208
"2866",1986,11,5,283.24835098602
"2867",1986,11,6,283.529491966723
"2868",1986,11,7,283.261132887956
"2869",1986,11,8,282.305113393483
"2870",1986,11,9,281.63021865677
"2871",1986,11,10,280.209855839097
"2872",1986,11,11,279.708451088706
"2873",1986,11,12,279.463328018468
"2874",1986,11,13,278.49625297239
"2875",1986,11,14,278.392136274065
"2876",1986,11,15,279.38893446311
"2877",1986,11,16,281.312231769492
"2878",1986,11,17,281.539788354447
"2879",1986,11,18,281.043286887368
"2880",1986,11,19,280.246525733026
"2881",1986,11,20,280.108785544036
"2882",1986,11,21,280.78416779347
"2883",1986,11,22,280.755916128752
"2884",1986,11,23,280.902644295046
"2885",1986,11,24,281.478993485
"2886",1986,11,25,281.569383636586
"2887",1986,11,26,281.538773382278
"2888",1986,11,27,281.692397847717
"2889",1986,11,28,281.229730199458
"2890",1986,11,29,280.726048893632
"2891",1986,11,30,280.153282629439
"2892",1986,12,1,280.060376158215
"2893",1986,12,2,280.251306252951
"2894",1986,12,3,280.066504806127
"2895",1986,12,4,279.79743558164
"2896",1986,12,5,279.879936740861
"2897",1986,12,6,279.063690926129
"2898",1986,12,7,278.833755655254
"2899",1986,12,8,277.845052614317
"2900",1986,12,9,277.43613001785
"2901",1986,12,10,277.308591452798
"2902",1986,12,11,277.712673204024
"2903",1986,12,12,277.209455471947
"2904",1986,12,13,276.446967212272
"2905",1986,12,14,277.885698051592
"2906",1986,12,15,279.445062035082
"2907",1986,12,16,279.676215203254
"2908",1986,12,17,280.007060722379
"2909",1986,12,18,280.174653346023
"2910",1986,12,19,279.36907307272
"2911",1986,12,20,278.751087647043
"2912",1986,12,21,278.725802869412
"2913",1986,12,22,279.109580434722
"2914",1986,12,23,279.199496546595
"2915",1986,12,24,279.493606265561
"2916",1986,12,25,279.20488309476
"2917",1986,12,26,279.235931891137
"2918",1986,12,27,278.824731747135
"2919",1986,12,28,278.907339731852
"2920",1986,12,29,279.132432511438
"2921",1986,12,30,279.260913720323
"2922",1986,12,31,278.100300117465
"2923",1987,1,1,277.681958074884
"2924",1987,1,2,278.213643908937
"2925",1987,1,3,278.088691742167
"2926",1987,1,4,278.303193016192
"2927",1987,1,5,278.595932322631
"2928",1987,1,6,278.63663622678
"2929",1987,1,7,278.520868299994
"2930",1987,1,8,278.094152647584
"2931",1987,1,9,277.701088974502
"2932",1987,1,10,277.786349300063
"2933",1987,1,11,278.150608319852
"2934",1987,1,12,278.726366743151
"2935",1987,1,13,278.815605510111
"2936",1987,1,14,277.949970636612
"2937",1987,1,15,277.123171823802
"2938",1987,1,16,276.186479681665
"2939",1987,1,17,276.010704965556
"2940",1987,1,18,276.100798593598
"2941",1987,1,19,275.730794835353
"2942",1987,1,20,275.275256504157
"2943",1987,1,21,276.044525699825
"2944",1987,1,22,275.133930197915
"2945",1987,1,23,274.226340205154
"2946",1987,1,24,274.267513146593
"2947",1987,1,25,275.050113560603
"2948",1987,1,26,275.67330970345
"2949",1987,1,27,276.347459079058
"2950",1987,1,28,276.785506095467
"2951",1987,1,29,277.543229742365
"2952",1987,1,30,277.885257013901
"2953",1987,1,31,278.091288497422
"2954",1987,2,1,278.045901986706
"2955",1987,2,2,278.807491595928
"2956",1987,2,3,278.822996596452
"2957",1987,2,4,278.409334659227
"2958",1987,2,5,277.963972305466
"2959",1987,2,6,278.467481589405
"2960",1987,2,7,278.847234967689
"2961",1987,2,8,277.872425266587
"2962",1987,2,9,277.34593372834
"2963",1987,2,10,277.641904997214
"2964",1987,2,11,277.963775483855
"2965",1987,2,12,278.438207337097
"2966",1987,2,13,277.860858377869
"2967",1987,2,14,277.251326201163
"2968",1987,2,15,277.061705715752
"2969",1987,2,16,277.387472422394
"2970",1987,2,17,277.61381181151
"2971",1987,2,18,277.449591858134
"2972",1987,2,19,277.360693641635
"2973",1987,2,20,277.783383092077
"2974",1987,2,21,277.972003076015
"2975",1987,2,22,277.913451198256
"2976",1987,2,23,278.062091835777
"2977",1987,2,24,277.868357784844
"2978",1987,2,25,278.00392617306
"2979",1987,2,26,278.091368259528
"2980",1987,2,27,277.948779131991
"2981",1987,2,28,277.879198357998
"2982",1987,3,1,278.079523920751
"2983",1987,3,2,277.936260751578
"2984",1987,3,3,278.304433868744
"2985",1987,3,4,279.249375563401
"2986",1987,3,5,279.611927968678
"2987",1987,3,6,280.164871291276
"2988",1987,3,7,280.048117356073
"2989",1987,3,8,279.367077891032
"2990",1987,3,9,277.92251116295
"2991",1987,3,10,276.834830374246
"2992",1987,3,11,277.340343198671
"2993",1987,3,12,277.880504272796
"2994",1987,3,13,278.519586651142
"2995",1987,3,14,278.64803222265
"2996",1987,3,15,278.923125784738
"2997",1987,3,16,279.924721686395
"2998",1987,3,17,280.097500649477
"2999",1987,3,18,280.262906657907
"3000",1987,3,19,280.540029325939
"3001",1987,3,20,280.786722455706
"3002",1987,3,21,280.389248436449
"3003",1987,3,22,280.908852179671
"3004",1987,3,23,281.049827536558
"3005",1987,3,24,280.988371908446
"3006",1987,3,25,280.89393800449
"3007",1987,3,26,281.028411244822
"3008",1987,3,27,280.69017309112
"3009",1987,3,28,279.905478019854
"3010",1987,3,29,279.270594301329
"3011",1987,3,30,279.267983122885
"3012",1987,3,31,279.742750610799
"3013",1987,4,1,279.743460412777
"3014",1987,4,2,279.818256283156
"3015",1987,4,3,280.019165986449
"3016",1987,4,4,280.696541880513
"3017",1987,4,5,281.3004980234
"3018",1987,4,6,281.728725771502
"3019",1987,4,7,282.165671575637
"3020",1987,4,8,282.159694394961
"3021",1987,4,9,282.409587259258
"3022",1987,4,10,282.309609035171
"3023",1987,4,11,282.165074895502
"3024",1987,4,12,282.378963082003
"3025",1987,4,13,282.681333537678
"3026",1987,4,14,283.239890174726
"3027",1987,4,15,283.614849836748
"3028",1987,4,16,284.178405476664
"3029",1987,4,17,284.629161435082
"3030",1987,4,18,285.01227231148
"3031",1987,4,19,285.201522452665
"3032",1987,4,20,284.926397067898
"3033",1987,4,21,284.482168226976
"3034",1987,4,22,283.936952751635
"3035",1987,4,23,284.178985981365
"3036",1987,4,24,284.187889071175
"3037",1987,4,25,283.850739609715
"3038",1987,4,26,283.972699628557
"3039",1987,4,27,284.584051938459
"3040",1987,4,28,284.962580787743
"3041",1987,4,29,285.281987726121
"3042",1987,4,30,285.278621709914
"3043",1987,5,1,284.956591869536
"3044",1987,5,2,284.937639430678
"3045",1987,5,3,285.088590550685
"3046",1987,5,4,285.305471287542
"3047",1987,5,5,285.771553039551
"3048",1987,5,6,285.923892217503
"3049",1987,5,7,286.007201690115
"3050",1987,5,8,286.033162423717
"3051",1987,5,9,286.269795165568
"3052",1987,5,10,286.613128622984
"3053",1987,5,11,286.665486664824
"3054",1987,5,12,286.912455039671
"3055",1987,5,13,287.06654878274
"3056",1987,5,14,287.371332156003
"3057",1987,5,15,287.09089984265
"3058",1987,5,16,286.718306846758
"3059",1987,5,17,286.524942486103
"3060",1987,5,18,286.570786517356
"3061",1987,5,19,286.259972652673
"3062",1987,5,20,286.350895495292
"3063",1987,5,21,286.17353412223
"3064",1987,5,22,286.061667468172
"3065",1987,5,23,286.242380884192
"3066",1987,5,24,286.615337480818
"3067",1987,5,25,287.085442148285
"3068",1987,5,26,287.598111654987
"3069",1987,5,27,288.152004792489
"3070",1987,5,28,288.522675108298
"3071",1987,5,29,288.30679984739
"3072",1987,5,30,288.59275459597
"3073",1987,5,31,289.02676715781
"3074",1987,6,1,288.808009802291
"3075",1987,6,2,288.827327328637
"3076",1987,6,3,288.35616216415
"3077",1987,6,4,287.986355177212
"3078",1987,6,5,288.292184805957
"3079",1987,6,6,288.424241638184
"3080",1987,6,7,288.768511046245
"3081",1987,6,8,288.964271075909
"3082",1987,6,9,288.908382776281
"3083",1987,6,10,288.606515117268
"3084",1987,6,11,288.875838769487
"3085",1987,6,12,289.778182033217
"3086",1987,6,13,290.156698988471
"3087",1987,6,14,290.436756829901
"3088",1987,6,15,290.853027164892
"3089",1987,6,16,290.366545485053
"3090",1987,6,17,290.017605680249
"3091",1987,6,18,290.288169816125
"3092",1987,6,19,290.507725055401
"3093",1987,6,20,290.316672719879
"3094",1987,6,21,290.439439967788
"3095",1987,6,22,290.326185937679
"3096",1987,6,23,290.27821108081
"3097",1987,6,24,290.417035448682
"3098",1987,6,25,290.283596896776
"3099",1987,6,26,290.33825050885
"3100",1987,6,27,290.304581370371
"3101",1987,6,28,290.430220914848
"3102",1987,6,29,290.604086264586
"3103",1987,6,30,290.782058917035
"3104",1987,7,1,290.75151243664
"3105",1987,7,2,290.910564028562
"3106",1987,7,3,291.326700248299
"3107",1987,7,4,291.44264152443
"3108",1987,7,5,291.385395768274
"3109",1987,7,6,291.597746567499
"3110",1987,7,7,291.775304488297
"3111",1987,7,8,291.850073817885
"3112",1987,7,9,291.976098286276
"3113",1987,7,10,291.863798629146
"3114",1987,7,11,291.807425932832
"3115",1987,7,12,291.592230129591
"3116",1987,7,13,291.405814671778
"3117",1987,7,14,291.304662404043
"3118",1987,7,15,290.946940663097
"3119",1987,7,16,291.094449579148
"3120",1987,7,17,291.250308048681
"3121",1987,7,18,291.228497694526
"3122",1987,7,19,291.06859389085
"3123",1987,7,20,291.42265265608
"3124",1987,7,21,291.921606395009
"3125",1987,7,22,291.871717610901
"3126",1987,7,23,291.830580681322
"3127",1987,7,24,291.9202147655
"3128",1987,7,25,292.188629424266
"3129",1987,7,26,292.097137261136
"3130",1987,7,27,291.965887741815
"3131",1987,7,28,291.844978695824
"3132",1987,7,29,291.977518130571
"3133",1987,7,30,291.992780737126
"3134",1987,7,31,292.194970669589
"3135",1987,8,1,292.030917559613
"3136",1987,8,2,292.188814832527
"3137",1987,8,3,292.14943123283
"3138",1987,8,4,291.795795639094
"3139",1987,8,5,291.768687914055
"3140",1987,8,6,291.686298781175
"3141",1987,8,7,291.99577746828
"3142",1987,8,8,292.07004388383
"3143",1987,8,9,291.89540472904
"3144",1987,8,10,291.84022958497
"3145",1987,8,11,291.57888684954
"3146",1987,8,12,291.342908452631
"3147",1987,8,13,291.439865732717
"3148",1987,8,14,291.681795470968
"3149",1987,8,15,291.98726755778
"3150",1987,8,16,292.021975389418
"3151",1987,8,17,291.757749167641
"3152",1987,8,18,291.369838337322
"3153",1987,8,19,291.036413680415
"3154",1987,8,20,291.253932514121
"3155",1987,8,21,291.490430950682
"3156",1987,8,22,291.127466356885
"3157",1987,8,23,290.365830596812
"3158",1987,8,24,290.113930285108
"3159",1987,8,25,290.139275351723
"3160",1987,8,26,290.201976594471
"3161",1987,8,27,290.280714042021
"3162",1987,8,28,290.40823482751
"3163",1987,8,29,290.581785684104
"3164",1987,8,30,290.377176803198
"3165",1987,8,31,290.367006216643
"3166",1987,9,1,290.431220030173
"3167",1987,9,2,290.257110802507
"3168",1987,9,3,290.214603231241
"3169",1987,9,4,290.23822463598
"3170",1987,9,5,290.439632245298
"3171",1987,9,6,290.861614615751
"3172",1987,9,7,290.741488384764
"3173",1987,9,8,290.572154878609
"3174",1987,9,9,290.771528340434
"3175",1987,9,10,290.597616470952
"3176",1987,9,11,290.30910830096
"3177",1987,9,12,290.192529861394
"3178",1987,9,13,290.315251500615
"3179",1987,9,14,290.507199510288
"3180",1987,9,15,290.343172317896
"3181",1987,9,16,290.103865179823
"3182",1987,9,17,289.813745145134
"3183",1987,9,18,289.564101110885
"3184",1987,9,19,289.187858162345
"3185",1987,9,20,289.261597288921
"3186",1987,9,21,289.27453192407
"3187",1987,9,22,289.281656481844
"3188",1987,9,23,289.036285668677
"3189",1987,9,24,288.409464082264
"3190",1987,9,25,288.171716627184
"3191",1987,9,26,288.329304878878
"3192",1987,9,27,288.433346076937
"3193",1987,9,28,288.91748342549
"3194",1987,9,29,289.125011933156
"3195",1987,9,30,288.578895367633
"3196",1987,10,1,288.11586950393
"3197",1987,10,2,287.265455906906
"3198",1987,10,3,287.446832225087
"3199",1987,10,4,287.249074395148
"3200",1987,10,5,287.246584848257
"3201",1987,10,6,287.171073896806
"3202",1987,10,7,286.756341608627
"3203",1987,10,8,286.291288304591
"3204",1987,10,9,285.533448808272
"3205",1987,10,10,285.33465758942
"3206",1987,10,11,285.387239091475
"3207",1987,10,12,285.521802696815
"3208",1987,10,13,285.831192156334
"3209",1987,10,14,285.595954956502
"3210",1987,10,15,285.603731897375
"3211",1987,10,16,285.687847324693
"3212",1987,10,17,285.800264234159
"3213",1987,10,18,285.977907224103
"3214",1987,10,19,285.713241431827
"3215",1987,10,20,285.309540309138
"3216",1987,10,21,284.938801932422
"3217",1987,10,22,284.361390501588
"3218",1987,10,23,284.287531741635
"3219",1987,10,24,284.841583369328
"3220",1987,10,25,285.642255527371
"3221",1987,10,26,285.772157863296
"3222",1987,10,27,285.330441032661
"3223",1987,10,28,285.152736387148
"3224",1987,10,29,285.33424907866
"3225",1987,10,30,285.342916680081
"3226",1987,10,31,285.533787005638
"3227",1987,11,1,285.765649872385
"3228",1987,11,2,285.3794655992
"3229",1987,11,3,285.651616917425
"3230",1987,11,4,285.545820606497
"3231",1987,11,5,284.751462300618
"3232",1987,11,6,283.489755455828
"3233",1987,11,7,283.329921803457
"3234",1987,11,8,283.672501795283
"3235",1987,11,9,283.700998992361
"3236",1987,11,10,282.880931027032
"3237",1987,11,11,282.419240203969
"3238",1987,11,12,282.368121712374
"3239",1987,11,13,282.639420687497
"3240",1987,11,14,282.953626038827
"3241",1987,11,15,282.810651115445
"3242",1987,11,16,282.459192858686
"3243",1987,11,17,282.010137942248
"3244",1987,11,18,282.010222393776
"3245",1987,11,19,281.712600453695
"3246",1987,11,20,280.757829421606
"3247",1987,11,21,279.909581136179
"3248",1987,11,22,280.247994587098
"3249",1987,11,23,280.712113035992
"3250",1987,11,24,281.68870792878
"3251",1987,11,25,281.867753888923
"3252",1987,11,26,281.580233750675
"3253",1987,11,27,281.081336189801
"3254",1987,11,28,280.834936696706
"3255",1987,11,29,280.825957312951
"3256",1987,11,30,281.10479385879
"3257",1987,12,1,281.202130616017
"3258",1987,12,2,280.872945091052
"3259",1987,12,3,280.810777578948
"3260",1987,12,4,280.689227624691
"3261",1987,12,5,280.646733875764
"3262",1987,12,6,280.791307090228
"3263",1987,12,7,280.874183621249
"3264",1987,12,8,281.159891515599
"3265",1987,12,9,281.575510786567
"3266",1987,12,10,281.898440076667
"3267",1987,12,11,281.892084103539
"3268",1987,12,12,281.03502897046
"3269",1987,12,13,279.824958876725
"3270",1987,12,14,278.622627177256
"3271",1987,12,15,277.531500417409
"3272",1987,12,16,276.963132747888
"3273",1987,12,17,276.945802231673
"3274",1987,12,18,277.355368849646
"3275",1987,12,19,278.331246157356
"3276",1987,12,20,278.897585497846
"3277",1987,12,21,279.182445822356
"3278",1987,12,22,279.113575674763
"3279",1987,12,23,278.523367452097
"3280",1987,12,24,277.844896379408
"3281",1987,12,25,277.721610335465
"3282",1987,12,26,277.560600426084
"3283",1987,12,27,277.178044083704
"3284",1987,12,28,277.002849059052
"3285",1987,12,29,275.940797253843
"3286",1987,12,30,274.797448892558
"3287",1987,12,31,274.417982415839
"3288",1988,1,1,275.202351253635
"3289",1988,1,2,275.250730378986
"3290",1988,1,3,275.646060518817
"3291",1988,1,4,275.364964300023
"3292",1988,1,5,274.242846405812
"3293",1988,1,6,273.580553279779
"3294",1988,1,7,273.53374023717
"3295",1988,1,8,273.428408058921
"3296",1988,1,9,274.156154121147
"3297",1988,1,10,274.738461370783
"3298",1988,1,11,275.320408890274
"3299",1988,1,12,275.637472914252
"3300",1988,1,13,274.681903760861
"3301",1988,1,14,273.846912389623
"3302",1988,1,15,275.44150115352
"3303",1988,1,16,277.531540037162
"3304",1988,1,17,278.173399249625
"3305",1988,1,18,278.30440946586
"3306",1988,1,19,277.837757501847
"3307",1988,1,20,277.189875734769
"3308",1988,1,21,276.685443763593
"3309",1988,1,22,275.426459229298
"3310",1988,1,23,275.811531695691
"3311",1988,1,24,275.827237419156
"3312",1988,1,25,275.667353689452
"3313",1988,1,26,275.198234818008
"3314",1988,1,27,275.17452054146
"3315",1988,1,28,275.551343052902
"3316",1988,1,29,276.285679573367
"3317",1988,1,30,276.742306957315
"3318",1988,1,31,276.598023086939
"3319",1988,2,1,276.237693272405
"3320",1988,2,2,275.605950296143
"3321",1988,2,3,274.727396448715
"3322",1988,2,4,274.456265909942
"3323",1988,2,5,273.325195899377
"3324",1988,2,6,272.625164194072
"3325",1988,2,7,273.190298229958
"3326",1988,2,8,274.32294155023
"3327",1988,2,9,274.749826457824
"3328",1988,2,10,274.821835475265
"3329",1988,2,11,274.513683106698
"3330",1988,2,12,275.511119507171
"3331",1988,2,13,276.21401722667
"3332",1988,2,14,276.765765917432
"3333",1988,2,15,276.462656179016
"3334",1988,2,16,277.056016168839
"3335",1988,2,17,277.445356121692
"3336",1988,2,18,278.453235629015
"3337",1988,2,19,279.071608082977
"3338",1988,2,20,278.162873312143
"3339",1988,2,21,277.07477119362
"3340",1988,2,22,276.723905447377
"3341",1988,2,23,276.936311421377
"3342",1988,2,24,277.017694049877
"3343",1988,2,25,277.032900003286
"3344",1988,2,26,278.01152367784
"3345",1988,2,27,278.565701198927
"3346",1988,2,28,278.968083285936
"3347",1988,2,29,278.68543216859
"3348",1988,3,1,278.698314711462
"3349",1988,3,2,278.513332297077
"3350",1988,3,3,278.505704056736
"3351",1988,3,4,278.394626452547
"3352",1988,3,5,278.373437622965
"3353",1988,3,6,278.888668764555
"3354",1988,3,7,279.648897161239
"3355",1988,3,8,279.683591740647
"3356",1988,3,9,279.914991810558
"3357",1988,3,10,279.462297826634
"3358",1988,3,11,277.999691275013
"3359",1988,3,12,277.535320592189
"3360",1988,3,13,277.839904667781
"3361",1988,3,14,277.688521751991
"3362",1988,3,15,277.34077192593
"3363",1988,3,16,277.502164333469
"3364",1988,3,17,277.776452477424
"3365",1988,3,18,278.132499915602
"3366",1988,3,19,278.191452806075
"3367",1988,3,20,278.082795908163
"3368",1988,3,21,278.173770409888
"3369",1988,3,22,279.158170584095
"3370",1988,3,23,280.467647588821
"3371",1988,3,24,281.901891053029
"3372",1988,3,25,282.23634780772
"3373",1988,3,26,282.5006123693
"3374",1988,3,27,281.78430389572
"3375",1988,3,28,281.008162331494
"3376",1988,3,29,280.558233276479
"3377",1988,3,30,280.367038958763
"3378",1988,3,31,280.773192621587
"3379",1988,4,1,281.396931541359
"3380",1988,4,2,282.081588742323
"3381",1988,4,3,283.076358356406
"3382",1988,4,4,283.587166978326
"3383",1988,4,5,283.623910863408
"3384",1988,4,6,283.278659527118
"3385",1988,4,7,282.855772086902
"3386",1988,4,8,282.500035243331
"3387",1988,4,9,281.381414610475
"3388",1988,4,10,281.370231634007
"3389",1988,4,11,281.551230856088
"3390",1988,4,12,282.018954389523
"3391",1988,4,13,282.535491127322
"3392",1988,4,14,282.457584842221
"3393",1988,4,15,282.405299701621
"3394",1988,4,16,282.87274664016
"3395",1988,4,17,282.807896356268
"3396",1988,4,18,282.384724974021
"3397",1988,4,19,282.204039448609
"3398",1988,4,20,282.016523837694
"3399",1988,4,21,282.826786882449
"3400",1988,4,22,283.012663677062
"3401",1988,4,23,282.891308739072
"3402",1988,4,24,283.093242111485
"3403",1988,4,25,283.041067482526
"3404",1988,4,26,282.610156048785
"3405",1988,4,27,283.116940637386
"3406",1988,4,28,284.093672778231
"3407",1988,4,29,284.643969659491
"3408",1988,4,30,284.632300754868
"3409",1988,5,1,284.36505327609
"3410",1988,5,2,283.966842651367
"3411",1988,5,3,283.672250573015
"3412",1988,5,4,283.948248693445
"3413",1988,5,5,284.454540043087
"3414",1988,5,6,285.032532218961
"3415",1988,5,7,285.185982169686
"3416",1988,5,8,285.68843121092
"3417",1988,5,9,286.053211539132
"3418",1988,5,10,286.210525898357
"3419",1988,5,11,285.954109851432
"3420",1988,5,12,286.338407311073
"3421",1988,5,13,286.443103821024
"3422",1988,5,14,286.124426113031
"3423",1988,5,15,286.268522862026
"3424",1988,5,16,286.46561869527
"3425",1988,5,17,286.767384673737
"3426",1988,5,18,286.969822793478
"3427",1988,5,19,287.316871872228
"3428",1988,5,20,287.416303703112
"3429",1988,5,21,287.575770445883
"3430",1988,5,22,287.86448706323
"3431",1988,5,23,287.766268021021
"3432",1988,5,24,287.36121984908
"3433",1988,5,25,287.127044599484
"3434",1988,5,26,287.218029969603
"3435",1988,5,27,287.835097361135
"3436",1988,5,28,288.171528541649
"3437",1988,5,29,288.28309780023
"3438",1988,5,30,288.470691018576
"3439",1988,5,31,288.409902518136
"3440",1988,6,1,288.176044030941
"3441",1988,6,2,287.923251901703
"3442",1988,6,3,288.131097674806
"3443",1988,6,4,288.158321484017
"3444",1988,6,5,288.734269462837
"3445",1988,6,6,288.971682627472
"3446",1988,6,7,288.934969299093
"3447",1988,6,8,288.625002481649
"3448",1988,6,9,288.353099406595
"3449",1988,6,10,288.709110715538
"3450",1988,6,11,289.088688866472
"3451",1988,6,12,289.121829385722
"3452",1988,6,13,289.243276256519
"3453",1988,6,14,289.598402086195
"3454",1988,6,15,289.954511369978
"3455",1988,6,16,289.796911878202
"3456",1988,6,17,290.049020111866
"3457",1988,6,18,290.656881618849
"3458",1988,6,19,291.190561650874
"3459",1988,6,20,291.587483489208
"3460",1988,6,21,291.614899100838
"3461",1988,6,22,291.57654381497
"3462",1988,6,23,291.089300475627
"3463",1988,6,24,290.654241993663
"3464",1988,6,25,291.090939627288
"3465",1988,6,26,291.028827027261
"3466",1988,6,27,290.687994759249
"3467",1988,6,28,290.35835475712
"3468",1988,6,29,290.1523142888
"3469",1988,6,30,289.688957521767
"3470",1988,7,1,289.749392694606
"3471",1988,7,2,290.091418619121
"3472",1988,7,3,290.594367343777
"3473",1988,7,4,291.187675548735
"3474",1988,7,5,291.512728166406
"3475",1988,7,6,291.463735084394
"3476",1988,7,7,291.552421458038
"3477",1988,7,8,291.871803993533
"3478",1988,7,9,292.181594166738
"3479",1988,7,10,291.782641037043
"3480",1988,7,11,291.677163031162
"3481",1988,7,12,291.569958183093
"3482",1988,7,13,291.605050994538
"3483",1988,7,14,291.834015345311
"3484",1988,7,15,291.626456448621
"3485",1988,7,16,291.788567366268
