"","Year","Month","ONI","quadrant","avePropRainDays","DevFromAve","devFromAveOMI"
"327",1985,"10",-0.3,"SE",0.348387096774194,-0.143768955059278,-0.335897435897436
"328",1985,"10",-0.3,"SW",0.486021505376344,-0.00613454645712708,-0.335897435897436
"329",1985,"11",-0.2,"NE",0.826666666666667,0.124871794871795,-0.239473684210526
"330",1985,"11",-0.2,"NW",0.833333333333333,0.131538461538462,-0.239473684210526
"331",1985,"11",-0.2,"SE",0.688888888888889,-0.0129059829059829,-0.239473684210526
"332",1985,"11",-0.2,"SW",0.72,0.0182051282051282,-0.239473684210526
"333",1985,"12",-0.3,"NE",0.356989247311828,-0.337027846705266,-0.339473684210526
"334",1985,"12",-0.3,"NW",0.4,-0.294017094017094,-0.339473684210526
"335",1985,"12",-0.3,"SE",0.361290322580645,-0.332726771436449,-0.339473684210526
"336",1985,"12",-0.3,"SW",0.344086021505376,-0.349931072511718,-0.339473684210526
"337",1986,"01",-0.4,"NE",0.711827956989247,0.0366832092638544,-0.443589743589744
"338",1986,"01",-0.4,"NW",0.840860215053763,0.165715467328371,-0.443589743589744
"339",1986,"01",-0.4,"SE",0.627956989247312,-0.0471877584780811,-0.443589743589744
"340",1986,"01",-0.4,"SW",0.744086021505376,0.0689412737799834,-0.443589743589744
"341",1986,"02",-0.4,"NE",0.821428571428571,0.122597995873858,-0.461538461538462
"342",1986,"02",-0.4,"NW",0.778571428571429,0.0797408530167151,-0.461538461538462
"343",1986,"02",-0.4,"SE",0.821428571428571,0.122597995873858,-0.461538461538462
"344",1986,"02",-0.4,"SW",0.773809523809524,0.0749789482548103,-0.461538461538462
"345",1986,"03",-0.3,"NE",0.744086021505376,0.00419079128756539,-0.366666666666667
"346",1986,"03",-0.3,"NW",0.776344086021505,0.0364488558036945,-0.366666666666667
"347",1986,"03",-0.3,"SE",0.580645161290323,-0.159250068927488,-0.366666666666667
"348",1986,"03",-0.3,"SW",0.587096774193548,-0.152798456024263,-0.366666666666667
"349",1986,"04",-0.2,"NE",0.74,0.0252849002849003,-0.276923076923077
"350",1986,"04",-0.2,"NW",0.793333333333333,0.0786182336182336,-0.276923076923077
"351",1986,"04",-0.2,"SE",0.797777777777778,0.0830626780626781,-0.276923076923077
"352",1986,"04",-0.2,"SW",0.717777777777778,0.00306267806267801,-0.276923076923077
"353",1986,"05",-0.1,"NE",0.593548387096774,-0.00805073063137585,-0.187179487179487
"354",1986,"05",-0.1,"NW",0.694623655913978,0.0930245381858285,-0.187179487179487
"355",1986,"05",-0.1,"SE",0.447311827956989,-0.154287289771161,-0.187179487179487
"356",1986,"05",-0.1,"SW",0.498924731182796,-0.102674386545354,-0.187179487179487
"357",1986,"06",0,"NE",0.368888888888889,-0.10482905982906,-0.0692307692307692
"358",1986,"06",0,"NW",0.491111111111111,0.0173931623931624,-0.0692307692307692
"359",1986,"06",0,"SE",0.346666666666667,-0.127051282051282,-0.0692307692307692
"360",1986,"06",0,"SW",0.362222222222222,-0.111495726495726,-0.0692307692307692
"361",1986,"07",0.2,"NE",0.372043010752688,0.0883788254755997,0.151282051282051
"362",1986,"07",0.2,"NW",0.621505376344086,0.337841191066998,0.151282051282051
"363",1986,"07",0.2,"SE",0.193548387096774,-0.0901157981803143,0.151282051282051
"364",1986,"07",0.2,"SW",0.245161290322581,-0.0385028949545078,0.151282051282051
"365",1986,"08",0.4,"NE",0.266666666666667,-0.0175075820237111,0.369230769230769
"366",1986,"08",0.4,"NW",0.260215053763441,-0.0239591949269369,0.369230769230769
"367",1986,"08",0.4,"SE",0.258064516129032,-0.0261097325613455,0.369230769230769
"368",1986,"08",0.4,"SW",0.144086021505376,-0.140088227185001,0.369230769230769
"369",1986,"09",0.7,"NE",0.713333333333333,0.374458689458689,0.674358974358974
"370",1986,"09",0.7,"NW",0.766666666666667,0.427792022792023,0.674358974358974
"371",1986,"09",0.7,"SE",0.64,0.301125356125356,0.674358974358974
"372",1986,"09",0.7,"SW",0.64,0.301125356125356,0.674358974358974
"373",1986,"10",0.9,"NE",0.273118279569892,-0.219037772263579,0.864102564102564
"374",1986,"10",0.9,"NW",0.391397849462366,-0.100758202371106,0.864102564102564
"375",1986,"10",0.9,"SE",0.298924731182796,-0.193231320650675,0.864102564102564
"376",1986,"10",0.9,"SW",0.365591397849462,-0.126564653984009,0.864102564102564
"377",1986,"11",1,"NE",0.871111111111111,0.169316239316239,0.960526315789474
"378",1986,"11",1,"NW",0.873333333333333,0.171538461538462,0.960526315789474
"379",1986,"11",1,"SE",0.653333333333333,-0.0484615384615384,0.960526315789474
"380",1986,"11",1,"SW",0.682222222222222,-0.0195726495726496,0.960526315789474
"381",1986,"12",1.1,"NE",0.541935483870968,-0.152081610146126,1.06052631578947
"382",1986,"12",1.1,"NW",0.701075268817204,0.00705817480011028,1.06052631578947
"383",1986,"12",1.1,"SE",0.550537634408602,-0.143479459608492,1.06052631578947
"384",1986,"12",1.1,"SW",0.651612903225806,-0.0424041907912875,1.06052631578947
"385",1987,"01",1.1,"NE",0.668817204301075,-0.00632754342431763,1.05641025641026
"386",1987,"01",1.1,"NW",0.694623655913978,0.0194789081885856,1.05641025641026
"387",1987,"01",1.1,"SE",0.634408602150538,-0.0407361455748553,1.05641025641026
"388",1987,"01",1.1,"SW",0.636559139784946,-0.0385856079404466,1.05641025641026
"389",1987,"02",1.2,"NE",0.716666666666667,0.0178360911119532,1.13846153846154
"390",1987,"02",1.2,"NW",0.730952380952381,0.0321218053976674,1.13846153846154
"391",1987,"02",1.2,"SE",0.716666666666667,0.0178360911119532,1.13846153846154
"392",1987,"02",1.2,"SW",0.704761904761905,0.0059313292071913,1.13846153846154
"393",1987,"03",1.1,"NE",0.858064516129032,0.118169285911221,1.03333333333333
"394",1987,"03",1.1,"NW",0.853763440860215,0.113868210642404,1.03333333333333
"395",1987,"03",1.1,"SE",0.744086021505376,0.0041907912875655,1.03333333333333
"396",1987,"03",1.1,"SW",0.806451612903226,0.0665563826854149,1.03333333333333
"397",1987,"04",1,"NE",0.557777777777778,-0.156937321937322,0.923076923076923
"398",1987,"04",1,"NW",0.626666666666667,-0.0880484330484331,0.923076923076923
"399",1987,"04",1,"SE",0.44,-0.2747150997151,0.923076923076923
"400",1987,"04",1,"SW",0.448888888888889,-0.265826210826211,0.923076923076923
"401",1987,"05",0.9,"NE",0.6,-0.00159911772815002,0.812820512820513
"402",1987,"05",0.9,"NW",0.643010752688172,0.041411634960022,0.812820512820513
"403",1987,"05",0.9,"SE",0.574193548387097,-0.0274055693410532,0.812820512820513
"404",1987,"05",0.9,"SW",0.498924731182796,-0.102674386545354,0.812820512820513
"405",1987,"06",1.1,"NE",0.44,-0.0337179487179487,1.03076923076923
"406",1987,"06",1.1,"NW",0.317777777777778,-0.155940170940171,1.03076923076923
"407",1987,"06",1.1,"SE",0.522222222222222,0.0485042735042736,1.03076923076923
"408",1987,"06",1.1,"SW",0.317777777777778,-0.155940170940171,1.03076923076923
"409",1987,"07",1.4,"NE",0.516129032258065,0.232464846980976,1.35128205128205
"410",1987,"07",1.4,"NW",0.681720430107527,0.398056244830438,1.35128205128205
"411",1987,"07",1.4,"SE",0.382795698924731,0.0991315136476427,1.35128205128205
"412",1987,"07",1.4,"SW",0.451612903225806,0.167948717948718,1.35128205128205
"413",1987,"08",1.6,"NE",0.176344086021505,-0.107830162668872,1.56923076923077
"414",1987,"08",1.6,"NW",0.348387096774194,0.0642128480838158,1.56923076923077
"415",1987,"08",1.6,"SE",0.12258064516129,-0.161593603529087,1.56923076923077
"416",1987,"08",1.6,"SW",0.172043010752688,-0.11213123793769,1.56923076923077
"417",1987,"09",1.6,"NE",0.168888888888889,-0.169985754985755,1.57435897435897
"418",1987,"09",1.6,"NW",0.422222222222222,0.0833475783475783,1.57435897435897
"419",1987,"09",1.6,"SE",0.0777777777777778,-0.261096866096866,1.57435897435897
"420",1987,"09",1.6,"SW",0.208888888888889,-0.129985754985755,1.57435897435897
"421",1987,"10",1.4,"NE",0.0516129032258065,-0.440543148607665,1.36410256410256
"422",1987,"10",1.4,"NW",0.253763440860215,-0.238392610973256,1.36410256410256
"423",1987,"10",1.4,"SE",0.161290322580645,-0.330865729252826,1.36410256410256
"424",1987,"10",1.4,"SW",0.16989247311828,-0.322263578715192,1.36410256410256
"425",1987,"11",1.2,"NE",0.622222222222222,-0.0795726495726495,1.16052631578947
"426",1987,"11",1.2,"NW",0.74,0.0382051282051282,1.16052631578947
"427",1987,"11",1.2,"SE",0.684444444444444,-0.0173504273504274,1.16052631578947
"428",1987,"11",1.2,"SW",0.708888888888889,0.00709401709401714,1.16052631578947
"429",1987,"12",1.1,"NE",0.806451612903226,0.112434518886132,1.06052631578947
"430",1987,"12",1.1,"NW",0.858064516129032,0.164047422111938,1.06052631578947
"431",1987,"12",1.1,"SE",0.806451612903226,0.112434518886132,1.06052631578947
"432",1987,"12",1.1,"SW",0.765591397849462,0.0715743038323684,1.06052631578947
"433",1988,"01",0.8,"NE",0.711827956989247,0.0366832092638544,0.756410256410256
"434",1988,"01",0.8,"NW",0.827956989247312,0.152812241521919,0.756410256410256
"435",1988,"01",0.8,"SE",0.69247311827957,0.017328370554177,0.756410256410256
"436",1988,"01",0.8,"SW",0.748387096774194,0.0732423490488007,0.756410256410256
"437",1988,"02",0.5,"NE",0.501149425287356,-0.197681150267357,0.438461538461538
"438",1988,"02",0.5,"NW",0.586206896551724,-0.112623679002989,0.438461538461538
"439",1988,"02",0.5,"SE",0.420689655172414,-0.2781409203823,0.438461538461538
"440",1988,"02",0.5,"SW",0.455172413793103,-0.24365816176161,0.438461538461538
"441",1988,"03",0.1,"NE",0.761290322580645,0.0213950923628342,0.0333333333333333
"442",1988,"03",0.1,"NW",0.731182795698925,-0.00871243451888615,0.0333333333333333
"443",1988,"03",0.1,"SE",0.683870967741935,-0.0560242624758754,0.0333333333333333
"444",1988,"03",0.1,"SW",0.6,-0.139895230217811,0.0333333333333333
"445",1988,"04",-0.3,"NE",0.733333333333333,0.0186182336182336,-0.376923076923077
"446",1988,"04",-0.3,"NW",0.78,0.0652849002849003,-0.376923076923077
"447",1988,"04",-0.3,"SE",0.728888888888889,0.0141737891737892,-0.376923076923077
"448",1988,"04",-0.3,"SW",0.717777777777778,0.00306267806267801,-0.376923076923077
"449",1988,"05",-0.8,"NE",0.660215053763441,0.0586159360352908,-0.887179487179487
"450",1988,"05",-0.8,"NW",0.759139784946237,0.157540667218087,-0.887179487179487
"451",1988,"05",-0.8,"SE",0.516129032258065,-0.0854700854700855,-0.887179487179487
"452",1988,"05",-0.8,"SW",0.612903225806452,0.0113041080783016,-0.887179487179487
"453",1988,"06",-1.2,"NE",0.593333333333333,0.119615384615385,-1.26923076923077
"454",1988,"06",-1.2,"NW",0.666666666666667,0.192948717948718,-1.26923076923077
"455",1988,"06",-1.2,"SE",0.531111111111111,0.0573931623931624,-1.26923076923077
"456",1988,"06",-1.2,"SW",0.52,0.0462820512820513,-1.26923076923077
"457",1988,"07",-1.2,"NE",0.180645161290323,-0.103019023986766,-1.24871794871795
"458",1988,"07",-1.2,"NW",0.359139784946237,0.0754755996691481,-1.24871794871795
"459",1988,"07",-1.2,"SE",0.118279569892473,-0.165384615384615,-1.24871794871795
"460",1988,"07",-1.2,"SW",0.189247311827957,-0.0944168734491315,-1.24871794871795
"461",1988,"08",-1.1,"NE",0.150537634408602,-0.133636614281776,-1.13076923076923
"462",1988,"08",-1.1,"NW",0.421505376344086,0.137331127653708,-1.13076923076923
"463",1988,"08",-1.1,"SE",0.27741935483871,-0.00675489385166805,-1.13076923076923
"464",1988,"08",-1.1,"SW",0.202150537634409,-0.0820237110559691,-1.13076923076923
"465",1988,"09",-1.2,"NE",0.315555555555556,-0.0233190883190884,-1.22564102564103
"466",1988,"09",-1.2,"NW",0.453333333333333,0.114458689458689,-1.22564102564103
"467",1988,"09",-1.2,"SE",0.153333333333333,-0.185541310541311,-1.22564102564103
"468",1988,"09",-1.2,"SW",0.211111111111111,-0.127763532763533,-1.22564102564103
"469",1988,"10",-1.4,"NE",0.243010752688172,-0.249145299145299,-1.43589743589744
"470",1988,"10",-1.4,"NW",0.539784946236559,0.047628894403088,-1.43589743589744
"471",1988,"10",-1.4,"SE",0.0236559139784946,-0.468500137854977,-1.43589743589744
"472",1988,"10",-1.4,"SW",0.159139784946237,-0.333016266887235,-1.43589743589744
"473",1988,"11",-1.7,"NE",0.931111111111111,0.229316239316239,-1.73947368421053
"474",1988,"11",-1.7,"NW",0.962222222222222,0.26042735042735,-1.73947368421053
"475",1988,"11",-1.7,"SE",0.924444444444445,0.222649572649573,-1.73947368421053
"476",1988,"11",-1.7,"SW",0.904444444444444,0.202649572649573,-1.73947368421053
"477",1988,"12",-1.8,"NE",0.632258064516129,-0.061759029500965,-1.83947368421053
"478",1988,"12",-1.8,"NW",0.718279569892473,0.0242624758753791,-1.83947368421053
"479",1988,"12",-1.8,"SE",0.606451612903226,-0.0875654811138682,-1.83947368421053
"480",1988,"12",-1.8,"SW",0.595698924731183,-0.0983181692859112,-1.83947368421053
"481",1989,"01",-1.6,"NE",0.763440860215054,0.0882961124896608,-1.64358974358974
"482",1989,"01",-1.6,"NW",0.862365591397849,0.187220843672457,-1.64358974358974
"483",1989,"01",-1.6,"SE",0.572043010752688,-0.103101736972705,-1.64358974358974
"484",1989,"01",-1.6,"SW",0.655913978494624,-0.0192307692307693,-1.64358974358974
"485",1989,"02",-1.4,"NE",0.726190476190476,0.0273599006357627,-1.46153846153846
"486",1989,"02",-1.4,"NW",0.745238095238095,0.0464075196833817,-1.46153846153846
"487",1989,"02",-1.4,"SE",0.702380952380952,0.00355037682623893,-1.46153846153846
"488",1989,"02",-1.4,"SW",0.69047619047619,-0.00835438507852304,-1.46153846153846
"489",1989,"03",-1.1,"NE",0.956989247311828,0.217094017094017,-1.16666666666667
"490",1989,"03",-1.1,"NW",0.974193548387097,0.234298318169286,-1.16666666666667
"491",1989,"03",-1.1,"SE",0.896774193548387,0.156878963330576,-1.16666666666667
"492",1989,"03",-1.1,"SW",0.948387096774194,0.208491866556383,-1.16666666666667
"493",1989,"04",-0.9,"NE",0.602222222222222,-0.112492877492878,-0.976923076923077
"494",1989,"04",-0.9,"NW",0.566666666666667,-0.148048433048433,-0.976923076923077
"495",1989,"04",-0.9,"SE",0.526666666666667,-0.188048433048433,-0.976923076923077
"496",1989,"04",-0.9,"SW",0.473333333333333,-0.241381766381766,-0.976923076923077
"497",1989,"05",-0.6,"NE",0.756989247311828,0.155390129583678,-0.687179487179487
"498",1989,"05",-0.6,"NW",0.795698924731183,0.194099807003033,-0.687179487179487
"499",1989,"05",-0.6,"SE",0.681720430107527,0.0801213123793769,-0.687179487179487
"500",1989,"05",-0.6,"SW",0.698924731182796,0.0973256134546457,-0.687179487179487
"501",1989,"06",-0.4,"NE",0.266666666666667,-0.207051282051282,-0.469230769230769
"502",1989,"06",-0.4,"NW",0.471111111111111,-0.00260683760683761,-0.469230769230769
"503",1989,"06",-0.4,"SE",0.268888888888889,-0.20482905982906,-0.469230769230769
"504",1989,"06",-0.4,"SW",0.291111111111111,-0.182606837606838,-0.469230769230769
"505",1989,"07",-0.3,"NE",0.208602150537634,-0.0750620347394541,-0.348717948717949
"506",1989,"07",-0.3,"NW",0.625806451612903,0.342142266335815,-0.348717948717949
"507",1989,"07",-0.3,"SE",0.135483870967742,-0.148180314309347,-0.348717948717949
"508",1989,"07",-0.3,"SW",0.240860215053763,-0.042803970223325,-0.348717948717949
"509",1989,"08",-0.3,"NE",0.561290322580645,0.277116073890267,-0.330769230769231
"510",1989,"08",-0.3,"NW",0.597849462365591,0.313675213675214,-0.330769230769231
"511",1989,"08",-0.3,"SE",0.447311827956989,0.163137579266612,-0.330769230769231
"512",1989,"08",-0.3,"SW",0.389247311827957,0.105073063137579,-0.330769230769231
"513",1989,"09",-0.3,"NE",0.24,-0.0988746438746439,-0.325641025641026
"514",1989,"09",-0.3,"NW",0.328888888888889,-0.00998575498575499,-0.325641025641026
"515",1989,"09",-0.3,"SE",0.233333333333333,-0.105541310541311,-0.325641025641026
"516",1989,"09",-0.3,"SW",0.291111111111111,-0.0477635327635328,-0.325641025641026
"517",1989,"10",-0.3,"NE",0.503225806451613,0.0110697546181417,-0.335897435897436
"518",1989,"10",-0.3,"NW",0.651612903225806,0.159456851392335,-0.335897435897436
"519",1989,"10",-0.3,"SE",0.389247311827957,-0.102908740005514,-0.335897435897436
"520",1989,"10",-0.3,"SW",0.423655913978495,-0.0685001378549766,-0.335897435897436
"521",1989,"11",-0.2,"NE",0.651111111111111,-0.0506837606837607,-0.239473684210526
"522",1989,"11",-0.2,"NW",0.72,0.0182051282051282,-0.239473684210526
"523",1989,"11",-0.2,"SE",0.366666666666667,-0.335128205128205,-0.239473684210526
"524",1989,"11",-0.2,"SW",0.462222222222222,-0.23957264957265,-0.239473684210526
"525",1989,"12",-0.1,"NE",0.389247311827957,-0.304769782189137,-0.139473684210526
"526",1989,"12",-0.1,"NW",0.479569892473118,-0.214447201543976,-0.139473684210526
"527",1989,"12",-0.1,"SE",0.258064516129032,-0.435952577888062,-0.139473684210526
"528",1989,"12",-0.1,"SW",0.29247311827957,-0.401543975737524,-0.139473684210526
"529",1990,"01",0.1,"NE",0.838709677419355,0.163564929693962,0.0564102564102564
"530",1990,"01",0.1,"NW",0.832258064516129,0.157113316790736,0.0564102564102564
"531",1990,"01",0.1,"SE",0.703225806451613,0.02808105872622,0.0564102564102564
"532",1990,"01",0.1,"SW",0.774193548387097,0.0990488006617039,0.0564102564102564
"533",1990,"02",0.2,"NE",0.761904761904762,0.0630741863500484,0.138461538461538
"534",1990,"02",0.2,"NW",0.766666666666667,0.0678360911119531,0.138461538461538
"535",1990,"02",0.2,"SE",0.728571428571429,0.029740853016715,0.138461538461538
"536",1990,"02",0.2,"SW",0.664285714285714,-0.0345448612689992,0.138461538461538
"537",1990,"03",0.2,"NE",0.574193548387097,-0.165701681830714,0.133333333333333
"538",1990,"03",0.2,"NW",0.649462365591398,-0.0904328646264131,0.133333333333333
"539",1990,"03",0.2,"SE",0.645161290322581,-0.0947339398952303,0.133333333333333
"540",1990,"03",0.2,"SW",0.619354838709677,-0.120540391508133,0.133333333333333
"541",1990,"04",0.2,"NE",0.588888888888889,-0.125826210826211,0.123076923076923
"542",1990,"04",0.2,"NW",0.673333333333333,-0.0413817663817664,0.123076923076923
"543",1990,"04",0.2,"SE",0.628888888888889,-0.0858262108262109,0.123076923076923
"544",1990,"04",0.2,"SW",0.606666666666667,-0.108048433048433,0.123076923076923
"545",1990,"05",0.2,"NE",0.737634408602151,0.136035290874001,0.112820512820513
"546",1990,"05",0.2,"NW",0.772043010752688,0.170443893024538,0.112820512820513
"547",1990,"05",0.2,"SE",0.606451612903226,0.0048524951750758,0.112820512820513
"548",1990,"05",0.2,"SW",0.524731182795699,-0.076867934932451,0.112820512820513
"549",1990,"06",0.3,"NE",0.557777777777778,0.084059829059829,0.230769230769231
"550",1990,"06",0.3,"NW",0.726666666666667,0.252948717948718,0.230769230769231
"551",1990,"06",0.3,"SE",0.4,-0.0737179487179487,0.230769230769231
"552",1990,"06",0.3,"SW",0.506666666666667,0.032948717948718,0.230769230769231
"553",1990,"07",0.3,"NE",0.296774193548387,0.0131100082712986,0.251282051282051
"554",1990,"07",0.3,"NW",0.372043010752688,0.0883788254755997,0.251282051282051
"555",1990,"07",0.3,"SE",0.331182795698925,0.0475186104218362,0.251282051282051
"556",1990,"07",0.3,"SW",0.305376344086021,0.021712158808933,0.251282051282051
"557",1990,"08",0.3,"NE",0.466666666666667,0.182492417976289,0.269230769230769
"558",1990,"08",0.3,"NW",0.690322580645161,0.406148331954784,0.269230769230769
"559",1990,"08",0.3,"SE",0.423655913978495,0.139481665288117,0.269230769230769
"560",1990,"08",0.3,"SW",0.49247311827957,0.208298869589192,0.269230769230769
"561",1990,"09",0.4,"NE",0.191111111111111,-0.147763532763533,0.374358974358974
"562",1990,"09",0.4,"NW",0.408888888888889,0.070014245014245,0.374358974358974
"563",1990,"09",0.4,"SE",0.271111111111111,-0.0677635327635328,0.374358974358974
"564",1990,"09",0.4,"SW",0.337777777777778,-0.0010968660968661,0.374358974358974
"565",1990,"10",0.3,"NE",0.686021505376344,0.193865453542873,0.264102564102564
"566",1990,"10",0.3,"NW",0.8,0.307843948166529,0.264102564102564
"567",1990,"10",0.3,"SE",0.288172043010753,-0.203984008822718,0.264102564102564
"568",1990,"10",0.3,"SW",0.550537634408602,0.058381582575131,0.264102564102564
"569",1990,"11",0.4,"NE",0.708888888888889,0.00709401709401714,0.360526315789474
"570",1990,"11",0.4,"NW",0.904444444444444,0.202649572649573,0.360526315789474
"571",1990,"11",0.4,"SE",0.566666666666667,-0.135128205128205,0.360526315789474
"572",1990,"11",0.4,"SW",0.686666666666667,-0.0151282051282051,0.360526315789474
"573",1990,"12",0.4,"NE",0.698924731182796,0.00490763716570175,0.360526315789474
"574",1990,"12",0.4,"NW",0.741935483870968,0.0479183898538738,0.360526315789474
"575",1990,"12",0.4,"SE",0.531182795698925,-0.162834298318169,0.360526315789474
"576",1990,"12",0.4,"SW",0.595698924731183,-0.0983181692859112,0.360526315789474
"577",1991,"01",0.4,"NE",0.56989247311828,-0.105252274607113,0.356410256410256
"578",1991,"01",0.4,"NW",0.612903225806452,-0.0622415219189413,0.356410256410256
"579",1991,"01",0.4,"SE",0.346236559139785,-0.328908188585608,0.356410256410256
"580",1991,"01",0.4,"SW",0.389247311827957,-0.285897435897436,0.356410256410256
"581",1991,"02",0.3,"NE",0.557142857142857,-0.141687718411856,0.238461538461538
"582",1991,"02",0.3,"NW",0.611904761904762,-0.0869258136499516,0.238461538461538
"583",1991,"02",0.3,"SE",0.383333333333333,-0.31549724222138,0.238461538461538
"584",1991,"02",0.3,"SW",0.485714285714286,-0.213116289840428,0.238461538461538
"585",1991,"03",0.2,"NE",0.806451612903226,0.0665563826854149,0.133333333333333
"586",1991,"03",0.2,"NW",0.860215053763441,0.12031982354563,0.133333333333333
"587",1991,"03",0.2,"SE",0.787096774193548,0.0472015439757375,0.133333333333333
"588",1991,"03",0.2,"SW",0.819354838709677,0.0794596084918665,0.133333333333333
"589",1991,"04",0.2,"NE",0.862222222222222,0.147507122507123,0.123076923076923
"590",1991,"04",0.2,"NW",0.826666666666667,0.111951566951567,0.123076923076923
"591",1991,"04",0.2,"SE",0.875555555555556,0.160840455840456,0.123076923076923
"592",1991,"04",0.2,"SW",0.826666666666667,0.111951566951567,0.123076923076923
"593",1991,"05",0.4,"NE",0.767741935483871,0.166142817755721,0.312820512820513
"594",1991,"05",0.4,"NW",0.718279569892473,0.116680452164323,0.312820512820513
"595",1991,"05",0.4,"SE",0.737634408602151,0.136035290874001,0.312820512820513
"596",1991,"05",0.4,"SW",0.643010752688172,0.041411634960022,0.312820512820513
"597",1991,"06",0.6,"NE",0.604444444444444,0.130726495726496,0.530769230769231
"598",1991,"06",0.6,"NW",0.697777777777778,0.224059829059829,0.530769230769231
"599",1991,"06",0.6,"SE",0.413333333333333,-0.0603846153846154,0.530769230769231
"600",1991,"06",0.6,"SW",0.46,-0.0137179487179487,0.530769230769231
"601",1991,"07",0.7,"NE",0.191397849462366,-0.0922663358147229,0.651282051282051
"602",1991,"07",0.7,"NW",0.305376344086021,0.021712158808933,0.651282051282051
"603",1991,"07",0.7,"SE",0.118279569892473,-0.165384615384615,0.651282051282051
"604",1991,"07",0.7,"SW",0.210752688172043,-0.0729114971050455,0.651282051282051
"605",1991,"08",0.7,"NE",0.247311827956989,-0.0368624207333885,0.669230769230769
"606",1991,"08",0.7,"NW",0.436559139784946,0.152384891094569,0.669230769230769
"607",1991,"08",0.7,"SE",0.279569892473118,-0.00460435621725946,0.669230769230769
"608",1991,"08",0.7,"SW",0.294623655913978,0.0104494072236008,0.669230769230769
"609",1991,"09",0.7,"NE",0.144444444444444,-0.194430199430199,0.674358974358974
"610",1991,"09",0.7,"NW",0.211111111111111,-0.127763532763533,0.674358974358974
"611",1991,"09",0.7,"SE",0.233333333333333,-0.105541310541311,0.674358974358974
"612",1991,"09",0.7,"SW",0.131111111111111,-0.207763532763533,0.674358974358974
"613",1991,"10",0.8,"NE",0.335483870967742,-0.156672180865729,0.764102564102564
"614",1991,"10",0.8,"NW",0.440860215053763,-0.0512958367797077,0.764102564102564
"615",1991,"10",0.8,"SE",0.290322580645161,-0.20183347118831,0.764102564102564
"616",1991,"10",0.8,"SW",0.326881720430108,-0.165274331403364,0.764102564102564
"617",1991,"11",1.2,"NE",0.862222222222222,0.16042735042735,1.16052631578947
"618",1991,"11",1.2,"NW",0.884444444444444,0.182649572649573,1.16052631578947
"619",1991,"11",1.2,"SE",0.797777777777778,0.095982905982906,1.16052631578947
"620",1991,"11",1.2,"SW",0.766666666666667,0.064871794871795,1.16052631578947
"621",1991,"12",1.4,"NE",0.565591397849462,-0.128425696167632,1.36052631578947
"622",1991,"12",1.4,"NW",0.698924731182796,0.00490763716570164,1.36052631578947
"623",1991,"12",1.4,"SE",0.460215053763441,-0.233802040253653,1.36052631578947
"624",1991,"12",1.4,"SW",0.501075268817204,-0.19294182519989,1.36052631578947
"625",1992,"01",1.6,"NE",0.711827956989247,0.0366832092638544,1.55641025641026
"626",1992,"01",1.6,"NW",0.795698924731183,0.12055417700579,1.55641025641026
"627",1992,"01",1.6,"SE",0.460215053763441,-0.214929693961952,1.55641025641026
"628",1992,"01",1.6,"SW",0.623655913978495,-0.0514888337468983,1.55641025641026
"629",1992,"02",1.5,"NE",0.67816091954023,-0.0206696560144836,1.43846153846154
"630",1992,"02",1.5,"NW",0.72183908045977,0.0230085049050566,1.43846153846154
"631",1992,"02",1.5,"SE",0.710344827586207,0.0115142520314934,1.43846153846154
"632",1992,"02",1.5,"SW",0.657471264367816,-0.0413593111868974,1.43846153846154
"633",1992,"03",1.4,"NE",0.6,-0.139895230217811,1.33333333333333
"634",1992,"03",1.4,"NW",0.516129032258065,-0.223766197959746,1.33333333333333
"635",1992,"03",1.4,"SE",0.653763440860215,-0.0861317893575958,1.33333333333333
"636",1992,"03",1.4,"SW",0.604301075268817,-0.135594154948994,1.33333333333333
"637",1992,"04",1.2,"NE",0.653333333333333,-0.0613817663817664,1.12307692307692
"638",1992,"04",1.2,"NW",0.82,0.1052849002849,1.12307692307692
"639",1992,"04",1.2,"SE",0.497777777777778,-0.216937321937322,1.12307692307692
"640",1992,"04",1.2,"SW",0.666666666666667,-0.0480484330484331,1.12307692307692
"641",1992,"05",1,"NE",0.365591397849462,-0.236007719878688,0.912820512820513
"642",1992,"05",1,"NW",0.387096774193548,-0.214502343534602,0.912820512820513
"643",1992,"05",1,"SE",0.305376344086021,-0.296222773642129,0.912820512820513
"644",1992,"05",1,"SW",0.262365591397849,-0.339233526330301,0.912820512820513
"645",1992,"06",0.8,"NE",0.391111111111111,-0.0826068376068376,0.730769230769231
"646",1992,"06",0.8,"NW",0.38,-0.0937179487179487,0.730769230769231
"647",1992,"06",0.8,"SE",0.575555555555555,0.101837606837607,0.730769230769231
"648",1992,"06",0.8,"SW",0.428888888888889,-0.0448290598290598,0.730769230769231
"649",1992,"07",0.5,"NE",0.516129032258065,0.232464846980976,0.451282051282051
"650",1992,"07",0.5,"NW",0.561290322580645,0.277626137303557,0.451282051282051
"651",1992,"07",0.5,"SE",0.348387096774194,0.0647229114971051,0.451282051282051
"652",1992,"07",0.5,"SW",0.427956989247312,0.144292803970223,0.451282051282051
"653",1992,"08",0.2,"NE",0.236559139784946,-0.0476151089054315,0.169230769230769
"654",1992,"08",0.2,"NW",0.335483870967742,0.0513096222773642,0.169230769230769
"655",1992,"08",0.2,"SE",0.232258064516129,-0.0519161841742487,0.169230769230769
